Date,Open,High,Low,Close,Adj Close,Volume
2016-08-21,5.750000,5.850000,5.670000,5.770000,5.218170,1641367778
2016-08-28,5.770000,5.960000,5.720000,5.930000,5.362868,1819286131
2016-09-04,5.990000,6.140000,5.950000,6.100000,5.516609,1836663432
2016-09-11,5.950000,5.950000,5.750000,5.810000,5.254344,1380237684
2016-09-18,5.820000,6.100000,5.820000,5.930000,5.362868,1374675054
2016-09-25,5.890000,5.900000,5.710000,5.750000,5.200083,1273868995
2016-10-02,5.870000,5.950000,5.750000,5.920000,5.353824,722131965
2016-10-09,5.920000,5.970000,5.560000,5.660000,5.118690,1075582132
2016-10-16,5.650000,5.760000,5.590000,5.720000,5.172952,580604157
2016-10-23,5.720000,5.850000,5.580000,5.600000,5.064428,938420298
2016-10-30,5.640000,5.800000,5.570000,5.600000,5.064428,855392982
2016-11-06,5.610000,5.780000,5.420000,5.520000,4.992079,1504958796
2016-11-13,5.480000,5.570000,5.430000,5.480000,4.955905,1167877148
2016-11-20,5.500000,5.770000,5.440000,5.750000,5.200083,1494637642
2016-11-27,5.760000,5.910000,5.720000,5.800000,5.245301,2061843903
2016-12-04,5.750000,5.930000,5.740000,5.880000,5.317650,1098194095
2016-12-11,5.880000,5.920000,5.520000,5.550000,5.019210,1658188690
2016-12-18,5.540000,5.640000,5.420000,5.620000,5.082515,1371301684
2016-12-25,5.620000,5.980000,5.530000,5.970000,5.399042,2950843203
2017-01-01,5.970000,5.970000,5.790000,5.830000,5.272431,1063231396
2017-01-08,5.830000,5.950000,5.770000,5.870000,5.308606,1264725783
2017-01-15,5.860000,5.870000,5.770000,5.790000,5.236257,1171451495
2017-01-22,5.820000,5.860000,5.690000,5.800000,5.245301,1293389733
2017-01-29,5.800000,5.850000,5.720000,5.760000,5.209126,612552732
2017-02-05,5.810000,5.970000,5.720000,5.910000,5.344780,1830977582
2017-02-12,5.920000,6.450000,5.910000,6.350000,5.742700,3034509067
2017-02-19,6.350000,6.470000,6.280000,6.410000,5.796962,1766412897
2017-02-26,6.430000,6.450000,6.150000,6.150000,5.561827,1767297016
2017-03-05,6.150000,6.240000,6.010000,6.050000,5.471391,1257208015
2017-03-12,6.100000,6.450000,6.050000,6.440000,5.824092,1785421997
2017-03-19,6.410000,6.550000,6.340000,6.390000,5.778874,1275423349
2017-03-26,6.340000,6.470000,6.250000,6.250000,5.652264,1283495076
2017-04-02,6.300000,6.350000,6.140000,6.230000,5.634177,1064278941
2017-04-09,6.220000,6.300000,6.140000,6.260000,5.661308,767504980
2017-04-16,6.260000,6.300000,6.080000,6.180000,5.588958,853590337
2017-04-23,6.220000,6.410000,6.170000,6.320000,5.715569,1037952638
2017-04-30,6.320000,6.370000,6.150000,6.160000,5.570871,596075433
2017-05-07,6.230000,6.400000,6.130000,6.370000,5.760787,1057334575
2017-05-14,6.410000,6.480000,6.300000,6.320000,5.715569,1040230818
2017-05-21,6.360000,6.520000,6.260000,6.460000,5.842180,1293641589
2017-05-28,6.470000,6.650000,6.430000,6.600000,5.968790,1176372548
2017-06-04,6.690000,6.710000,6.430000,6.460000,5.842180,1802152811
2017-06-11,6.430000,6.480000,6.340000,6.390000,5.778874,1172727247
2017-06-18,6.420000,6.520000,6.100000,6.110000,5.525653,1232684107
2017-06-25,6.150000,6.190000,6.000000,6.050000,5.757947,1082209172
2017-07-02,6.030000,6.090000,5.920000,5.930000,5.643739,1134306516
2017-07-09,5.960000,6.480000,5.910000,6.400000,6.091051,1844093958
2017-07-16,6.470000,6.480000,6.320000,6.350000,6.043465,938099131
2017-07-23,6.360000,6.580000,6.350000,6.470000,6.157672,1460172655
2017-07-30,6.500000,6.650000,6.480000,6.600000,6.281396,1360852735
2017-08-06,6.650000,6.700000,6.320000,6.340000,6.033947,1796826043
2017-08-13,6.400000,6.720000,6.370000,6.510000,6.195741,1723841327
2017-08-20,6.520000,6.990000,6.510000,6.970000,6.633535,1484540648
2017-08-27,6.990000,7.100000,6.800000,6.810000,6.481259,1869700891
2017-09-03,6.780000,6.840000,6.670000,6.730000,6.405121,1051076569
2017-09-10,6.780000,6.840000,6.550000,6.630000,6.309948,1245822069
2017-09-17,6.700000,6.730000,6.600000,6.620000,6.300431,1032217391
2017-09-24,6.600000,6.600000,6.450000,6.480000,6.167189,1176164248
2017-10-01,6.480000,7.070000,6.480000,6.880000,6.547880,1471204132
2017-10-08,6.890000,7.030000,6.810000,6.960000,6.624018,1469414442
2017-10-15,7.050000,7.100000,6.770000,6.930000,6.595466,1418289668
2017-10-22,6.940000,7.070000,6.770000,6.990000,6.652570,1397813976
2017-10-29,7.100000,7.120000,6.850000,6.850000,6.519328,1366710706
2017-11-05,6.830000,6.940000,6.720000,6.830000,6.500294,1297938371
2017-11-12,6.810000,6.930000,6.680000,6.810000,6.481259,1255074017
2017-11-19,6.800000,7.080000,6.730000,7.010000,6.671605,1619230401
2017-11-26,7.030000,7.040000,6.780000,6.810000,6.481259,1308548099
2017-12-03,6.780000,6.870000,6.610000,6.650000,6.328983,1333524160
2017-12-10,6.650000,7.030000,6.640000,6.900000,6.566915,2194039306
2017-12-17,6.880000,7.050000,6.870000,7.050000,6.709674,1338826145
2017-12-24,7.050000,7.210000,7.050000,7.200000,6.852432,903395153
2017-12-31,7.200000,7.630000,7.200000,7.610000,7.242640,1752198686
2018-01-07,7.610000,7.780000,7.520000,7.780000,7.404434,1662481206
2018-01-14,7.820000,8.480000,7.740000,8.480000,8.070642,2932520249
2018-01-21,8.400000,9.080000,8.310000,9.050000,8.613127,3412781538
2018-01-28,9.150000,9.390000,8.670000,8.950000,8.517954,3123223021
2018-02-04,8.600000,9.090000,7.600000,7.720000,7.347330,4184891348
2018-02-11,7.800000,8.490000,7.620000,8.480000,8.070642,2034912204
2018-02-18,8.480000,8.600000,8.250000,8.440000,8.032574,1560733453
2018-02-25,8.540000,8.620000,7.940000,8.000000,7.613814,2612288000
2018-03-04,7.950000,8.250000,7.750000,8.200000,7.804159,2056094301
2018-03-11,8.400000,8.720000,8.320000,8.500000,8.089677,2199777110
2018-03-18,8.500000,8.600000,7.900000,8.090000,7.699470,1819617514
2018-03-25,8.090000,8.350000,7.950000,8.060000,7.670918,1397123091
2018-04-01,8.060000,8.160000,7.810000,7.930000,7.547193,823404999
2018-04-08,8.060000,8.250000,7.900000,8.170000,7.775608,1566708171
2018-04-15,8.170000,8.180000,7.850000,8.060000,7.670918,1596269198
2018-04-22,8.030000,8.250000,7.990000,8.080000,7.689952,1236757725
2018-04-29,8.150000,8.330000,7.970000,7.990000,7.604296,1193772281
2018-05-06,7.990000,8.240000,7.920000,8.200000,7.804159,1050129274
2018-05-13,8.290000,8.500000,8.100000,8.170000,7.775608,1334941971
2018-05-20,8.210000,8.320000,8.030000,8.080000,7.689952,952663109
2018-05-27,8.140000,8.140000,7.800000,7.960000,7.575745,2423719095
2018-06-03,8.060000,8.280000,8.010000,8.080000,7.689952,1497419502
2018-06-10,8.090000,8.130000,7.790000,7.790000,7.413951,1733128817
2018-06-17,7.790000,7.790000,7.330000,7.380000,7.023744,2013401679
2018-06-24,7.300000,7.440000,7.000000,7.250000,6.900019,2269223223
2018-07-01,7.250000,7.280000,6.950000,7.150000,6.804846,1854327301
2018-07-08,6.900000,7.050000,6.770000,6.950000,6.614501,1667606153
2018-07-15,6.920000,7.000000,6.610000,6.860000,6.860000,1589375588
2018-07-22,6.890000,7.290000,6.830000,7.110000,7.110000,1855111514
2018-07-29,7.050000,7.220000,6.840000,6.950000,6.950000,1402159692
2018-08-05,7.000000,7.140000,6.930000,7.020000,7.020000,1224215040
2018-08-12,6.870000,6.970000,6.660000,6.790000,6.790000,1373382613
2018-08-19,6.760000,6.990000,6.760000,6.910000,6.910000,1069632682
2018-08-26,7.000000,7.200000,6.890000,6.950000,6.950000,1491929013
2018-09-02,6.900000,7.000000,6.580000,6.670000,6.670000,1703888018
2018-09-09,6.670000,6.680000,6.330000,6.610000,6.610000,1559790358
2018-09-16,6.590000,6.950000,6.440000,6.900000,6.900000,1435584653
2018-09-23,6.800000,6.950000,6.750000,6.840000,6.840000,1158193312
2018-09-30,6.840000,6.860000,6.360000,6.380000,6.380000,1240852767
2018-10-07,6.470000,6.470000,6.030000,6.210000,6.210000,1929384415
